time_series,Generacion_no_renovable_MW,Generacion_renovable_MW,Demanda_real_MW,Generacion_FV_MW,Generacion_TV_MW,Generacion_CC_MW,Generacion_EO_MW,Generacion_TG_MW,Generacion_MD_MW,Demanda_programada_MW,Precio_generacion_€MWh
2020-07-01 00:00:00,274.2,42.2,316.4,0.0,90.8,168.3,42.2,0.0,15.1,293.1,148.47
2020-07-01 00:10:00,259.2,52.0,311.2,0.0,74.3,169.0,52.0,0.0,15.9,293.1,148.47
2020-07-01 00:20:00,252.4,53.7,306.1,0.0,71.3,165.7,53.7,0.0,15.4,293.1,148.47
2020-07-01 00:30:00,246.9,52.8,299.7,0.0,65.0,166.6,52.8,0.0,15.3,293.1,148.47
2020-07-01 00:40:00,242.6,53.5,296.1,0.0,64.1,163.3,53.5,0.0,15.2,293.1,148.47
2020-07-01 00:50:00,241.1,49.7,290.8,0.0,61.1,164.8,49.7,0.0,15.2,293.1,148.47
2020-07-01 01:00:00,226.8,60.3,287.1,0.0,59.6,151.9,60.3,0.0,15.3,269.0,147.55
2020-07-01 01:10:00,217.5,64.0,281.5,0.0,59.5,142.1,64.0,0.0,15.9,269.0,147.55
2020-07-01 01:20:00,195.0,84.1,279.1,0.0,60.2,119.9,84.1,0.0,14.9,269.0,147.55
2020-07-01 01:30:00,208.3,64.4,272.7,0.0,60.2,132.8,64.4,0.0,15.3,269.0,147.55
2020-07-01 01:40:00,211.7,59.6,271.3,0.0,60.2,135.8,59.6,0.0,15.7,269.0,147.55
2020-07-01 01:50:00,223.8,48.5,272.3,0.0,60.3,148.1,48.5,0.0,15.4,269.0,147.55
2020-07-01 02:00:00,220.6,45.9,266.5,0.0,60.2,145.2,45.9,0.0,15.2,256.4,153.07
2020-07-01 02:10:00,212.2,53.1,265.3,0.0,60.2,136.7,53.1,0.0,15.3,256.4,153.07
2020-07-01 02:20:00,202.3,58.9,261.2,0.0,59.9,127.6,58.9,0.0,14.8,256.4,153.07
2020-07-01 02:30:00,200.7,59.8,260.5,0.0,60.2,125.2,59.8,0.0,15.3,256.4,153.07
2020-07-01 02:40:00,208.8,51.9,260.7,0.0,60.3,132.7,51.9,0.0,15.8,256.4,153.07
2020-07-01 02:50:00,221.1,38.8,259.9,0.0,60.1,145.5,38.8,0.0,15.5,256.4,153.07
2020-07-01 03:00:00,236.4,23.6,260.0,0.0,60.2,160.4,23.6,0.0,15.8,255.6,161.96
2020-07-01 03:10:00,235.6,22.3,257.9,0.0,60.1,160.2,22.3,0.0,15.3,255.6,161.96
2020-07-01 03:20:00,236.5,21.4,257.9,0.0,60.1,160.6,21.4,0.0,15.8,255.6,161.96
2020-07-01 03:30:00,232.0,24.7,256.7,0.0,60.2,156.5,24.7,0.0,15.3,255.6,161.96
2020-07-01 03:40:00,222.1,33.8,255.9,0.0,59.8,147.1,33.8,0.0,15.2,255.6,161.96
2020-07-01 03:50:00,210.4,42.9,253.3,0.0,60.2,134.2,42.9,0.0,16.0,255.6,161.96
2020-07-01 04:00:00,209.2,46.8,256.0,0.0,60.1,133.7,46.8,0.0,15.4,255.4,161.74
2020-07-01 04:10:00,208.9,46.0,254.9,0.0,60.1,133.6,46.0,0.0,15.2,255.4,161.74
2020-07-01 04:20:00,209.2,44.8,254.0,0.0,60.2,133.5,44.8,0.0,15.5,255.4,161.74
2020-07-01 04:30:00,222.2,32.6,254.8,0.0,60.2,146.3,32.6,0.0,15.7,255.4,161.74
2020-07-01 04:40:00,233.0,24.8,257.8,0.0,60.2,157.1,24.8,0.0,15.7,255.4,161.74
2020-07-01 04:50:00,244.3,13.6,257.9,0.0,60.2,168.2,13.6,0.0,15.9,255.4,161.74
2020-07-01 05:00:00,243.4,16.7,260.1,0.0,62.3,165.8,16.7,0.0,15.3,258.6,163.25
2020-07-01 05:10:00,240.2,21.1,261.3,0.0,59.9,164.5,21.1,0.0,15.8,258.6,163.25
2020-07-01 05:20:00,239.5,24.0,263.5,0.0,60.1,163.5,24.0,0.0,15.9,258.6,163.25
2020-07-01 05:30:00,242.5,24.1,266.6,0.0,60.2,166.7,24.1,0.0,15.6,258.6,163.25
2020-07-01 05:40:00,244.9,21.3,266.2,0.0,69.6,159.7,21.3,0.0,15.6,258.6,163.25
2020-07-01 05:50:00,253.7,19.2,272.9,0.0,79.8,158.8,19.2,0.0,15.1,258.6,163.25
2020-07-01 06:00:00,258.0,20.0,278.0,0.0,79.8,162.5,20.0,0.0,15.7,287.8,162.61
2020-07-01 06:10:00,269.4,18.2,287.6,0.0,85.2,168.8,18.2,0.0,15.4,287.8,162.61
2020-07-01 06:20:00,273.6,19.2,292.8,0.0,87.8,170.6,19.2,0.0,15.2,287.8,162.61
2020-07-01 06:30:00,283.1,17.0,300.1,0.0,92.4,174.9,17.0,0.0,15.8,287.8,162.61
2020-07-01 06:40:00,284.4,19.7,304.1,0.0,96.3,172.3,19.7,0.0,15.8,287.8,162.61
2020-07-01 06:50:00,290.9,19.9,310.8,0.0,97.0,169.3,19.9,9.0,15.6,287.8,162.61
2020-07-01 07:00:00,301.1,15.7,316.8,0.0,92.4,173.5,15.7,19.7,15.5,314.1,161.9
2020-07-01 07:10:00,300.4,20.3,320.7,0.0,94.9,171.5,20.3,18.8,15.2,314.1,161.9
2020-07-01 07:20:00,302.3,21.7,324.0,0.0,93.7,173.7,21.7,19.2,15.7,314.1,161.9
2020-07-01 07:30:00,306.5,21.7,328.2,0.1,98.0,176.0,21.6,16.9,15.6,314.1,161.9
2020-07-01 07:40:00,312.5,23.2,335.7,0.5,103.4,177.0,22.7,16.6,15.5,314.1,161.9
2020-07-01 07:50:00,316.7,18.6,335.3,1.3,106.7,177.9,17.3,16.3,15.8,314.1,161.9
2020-07-01 08:00:00,327.6,15.3,342.9,2.6,112.2,179.0,12.7,16.7,19.7,367.1,162.48
2020-07-01 08:10:00,337.9,15.7,353.6,4.6,115.6,182.0,11.1,16.9,23.4,367.1,162.48
2020-07-01 08:20:00,332.5,28.1,360.6,7.3,108.9,165.6,20.8,31.2,26.8,367.1,162.48
2020-07-01 08:30:00,323.9,40.7,364.6,10.2,103.0,163.1,30.5,30.5,27.3,367.1,162.48
2020-07-01 08:40:00,328.0,43.2,371.2,14.8,96.9,168.4,28.4,31.5,31.2,367.1,162.48
2020-07-01 08:50:00,326.2,50.3,376.5,14.2,94.3,169.1,36.1,32.8,30.0,367.1,162.48
2020-07-01 09:00:00,322.9,59.7,382.6,13.0,90.7,169.4,46.7,32.6,30.2,393.1,140.63
2020-07-01 09:10:00,290.1,97.5,387.6,15.4,81.3,146.8,82.1,30.7,31.3,393.1,140.63
2020-07-01 09:20:00,279.9,110.8,390.7,17.8,77.2,134.9,93.0,35.7,32.1,393.1,140.63
2020-07-01 09:30:00,284.2,113.1,397.3,25.0,78.4,145.5,88.1,30.6,29.7,393.1,140.63
2020-07-01 09:40:00,285.5,113.4,398.9,29.7,78.7,144.1,83.7,31.8,30.9,393.1,140.63
2020-07-01 09:50:00,307.5,97.7,405.2,34.5,79.4,162.2,63.2,34.4,31.5,393.1,140.63
2020-07-01 10:00:00,313.5,94.4,407.9,26.8,82.2,169.1,67.6,31.4,30.8,414.5,131.32
2020-07-01 10:10:00,306.8,106.3,413.1,37.3,81.4,163.4,69.0,32.1,29.9,414.5,131.32
2020-07-01 10:20:00,283.9,130.8,414.7,43.1,77.2,142.4,87.7,32.9,31.4,414.5,131.32
2020-07-01 10:30:00,255.4,158.7,414.1,49.2,72.8,119.8,109.5,31.5,31.3,414.5,131.32
2020-07-01 10:40:00,244.8,170.8,415.6,52.5,68.3,113.2,118.3,32.8,30.5,414.5,131.32
2020-07-01 10:50:00,248.2,170.3,418.5,52.1,70.4,130.0,118.2,17.3,30.5,414.5,131.32
2020-07-01 11:00:00,278.3,136.3,414.6,41.1,70.8,160.1,95.2,16.5,30.9,424.8,126.42
2020-07-01 11:10:00,270.3,146.4,416.7,48.3,77.0,147.6,98.1,16.5,29.2,424.8,126.42
2020-07-01 11:20:00,254.4,168.0,422.4,71.3,74.1,132.6,96.7,16.5,31.2,424.8,126.42
2020-07-01 11:30:00,264.9,158.8,423.7,71.6,74.6,142.5,87.2,16.6,31.2,424.8,126.42
2020-07-01 11:40:00,281.5,142.2,423.7,71.6,77.2,158.4,70.6,16.3,29.6,424.8,126.42
2020-07-01 11:50:00,292.4,134.4,426.8,70.7,78.8,163.9,63.7,17.5,32.2,424.8,126.42
2020-07-01 12:00:00,280.4,145.2,425.6,66.0,78.5,157.4,79.2,16.0,28.5,433.3,123.19
2020-07-01 12:10:00,278.9,152.1,431.0,65.6,77.1,154.5,86.5,16.8,30.5,433.3,123.19
2020-07-01 12:20:00,267.4,168.1,435.5,78.9,74.0,144.7,89.2,17.0,31.7,433.3,123.19
2020-07-01 12:30:00,254.4,179.9,434.3,77.1,66.0,139.3,102.8,17.5,31.6,433.3,123.19
2020-07-01 12:40:00,256.7,180.1,436.8,63.0,68.2,140.9,117.1,16.7,30.9,433.3,123.19
2020-07-01 12:50:00,278.4,155.5,433.9,48.1,68.6,161.4,107.4,16.6,31.8,433.3,123.19
2020-07-01 13:00:00,274.3,163.1,437.4,56.7,68.1,159.8,106.4,16.7,29.7,445.3,119.18
2020-07-01 13:10:00,258.9,178.6,437.5,63.1,69.5,140.7,115.5,16.9,31.8,445.3,119.18
2020-07-01 13:20:00,249.7,198.9,448.6,84.4,69.7,128.8,114.5,18.1,33.1,445.3,119.18
2020-07-01 13:30:00,244.4,200.4,444.8,92.7,69.8,125.7,107.7,16.9,32.0,445.3,119.18
2020-07-01 13:40:00,263.4,183.2,446.6,70.6,71.0,145.3,112.6,16.9,30.2,445.3,119.18
2020-07-01 13:50:00,277.7,166.2,443.9,54.8,76.8,153.5,111.4,16.6,30.8,445.3,119.18
2020-07-01 14:00:00,252.7,191.0,443.7,89.0,70.9,134.2,102.0,16.6,31.0,429.5,115.63
2020-07-01 14:10:00,238.3,204.0,442.3,88.9,64.7,127.0,115.1,16.6,30.0,429.5,115.63
2020-07-01 14:20:00,241.0,200.9,441.9,87.0,75.0,130.5,113.9,16.4,19.1,429.5,115.63
2020-07-01 14:30:00,235.1,196.8,431.9,84.9,70.6,131.4,111.9,17.1,16.0,429.5,115.63
2020-07-01 14:40:00,227.3,202.7,430.0,84.7,68.8,126.9,118.0,16.5,15.1,429.5,115.63
2020-07-01 14:50:00,221.2,205.1,426.3,79.5,65.9,123.9,125.6,16.6,14.8,429.5,115.63
2020-07-01 15:00:00,216.2,204.7,420.9,83.5,66.4,123.2,121.2,11.6,15.0,404.3,109.21
2020-07-01 15:10:00,207.6,203.6,411.2,83.5,67.4,124.2,120.1,0.0,16.0,404.3,109.21
2020-07-01 15:20:00,205.8,207.5,413.3,82.9,68.3,122.8,124.6,0.0,14.7,404.3,109.21
2020-07-01 15:30:00,207.7,199.1,406.8,81.3,65.7,126.4,117.8,0.0,15.6,404.3,109.21
2020-07-01 15:40:00,197.8,204.2,402.0,80.7,65.4,117.6,123.5,0.0,14.8,404.3,109.21
2020-07-01 15:50:00,191.4,206.9,398.3,79.1,63.4,112.9,127.8,0.0,15.1,404.3,109.21
2020-07-01 16:00:00,184.9,206.9,391.8,77.4,61.8,107.9,129.5,0.0,15.2,389.5,106.66
2020-07-01 16:10:00,182.4,212.3,394.7,75.7,60.5,107.2,136.6,0.0,14.7,389.5,106.66
2020-07-01 16:20:00,182.3,210.0,392.3,74.2,60.3,107.8,135.8,0.0,14.2,389.5,106.66
2020-07-01 16:30:00,184.8,204.1,388.9,72.0,61.2,107.9,132.1,0.0,15.7,389.5,106.66
2020-07-01 16:40:00,191.5,199.6,391.1,69.8,70.3,105.7,129.8,0.0,15.5,389.5,106.66
2020-07-01 16:50:00,196.6,192.3,388.9,66.2,68.9,111.9,126.1,0.0,15.8,389.5,106.66
2020-07-01 17:00:00,193.3,198.6,391.9,63.2,68.1,109.2,135.4,0.0,16.0,387.3,110.64
2020-07-01 17:10:00,201.7,190.4,392.1,59.7,69.8,116.9,130.7,0.0,15.0,387.3,110.64
2020-07-01 17:20:00,202.1,183.9,386.0,57.5,69.6,117.4,126.4,0.0,15.1,387.3,110.64
2020-07-01 17:30:00,193.3,191.8,385.1,55.9,68.7,108.6,135.9,0.0,16.0,387.3,110.64
2020-07-01 17:40:00,195.5,193.5,389.0,52.3,68.6,111.5,141.2,0.0,15.4,387.3,110.64
2020-07-01 17:50:00,195.1,189.8,384.9,49.3,68.7,110.3,140.5,0.0,16.1,387.3,110.64
2020-07-01 18:00:00,203.1,182.6,385.7,45.9,70.5,117.4,136.7,0.0,15.2,382.8,117.25
2020-07-01 18:10:00,205.4,183.7,389.1,42.3,69.4,121.4,141.4,0.0,14.6,382.8,117.25
2020-07-01 18:20:00,221.7,162.6,384.3,38.8,60.0,145.9,123.8,0.0,15.8,382.8,117.25
2020-07-01 18:30:00,217.4,168.0,385.4,35.4,60.3,141.0,132.6,0.0,16.1,382.8,117.25
2020-07-01 18:40:00,213.7,168.2,381.9,32.2,60.5,138.1,136.0,0.0,15.1,382.8,117.25
2020-07-01 18:50:00,216.1,166.7,382.8,28.6,60.4,139.9,138.1,0.0,15.8,382.8,117.25
2020-07-01 19:00:00,224.0,157.2,381.2,25.5,60.4,147.3,131.7,0.0,16.3,384.5,122.04
2020-07-01 19:10:00,232.4,154.5,386.9,22.8,60.5,155.5,131.7,0.0,16.4,384.5,122.04
2020-07-01 19:20:00,228.6,153.4,382.0,19.7,60.3,153.1,133.7,0.0,15.2,384.5,122.04
2020-07-01 19:30:00,243.4,146.2,389.6,16.1,60.9,166.6,130.1,0.0,15.9,384.5,122.04
2020-07-01 19:40:00,235.9,151.1,387.0,13.3,60.9,160.0,137.8,0.0,15.0,384.5,122.04
2020-07-01 19:50:00,237.0,149.2,386.2,10.2,60.6,160.5,139.0,0.0,15.9,384.5,122.04
2020-07-01 20:00:00,243.5,146.3,389.8,7.1,60.4,166.9,139.2,0.0,16.2,392.5,133.21
2020-07-01 20:10:00,253.9,134.3,388.2,4.4,68.7,169.7,129.9,0.0,15.5,392.5,133.21
2020-07-01 20:20:00,266.6,121.5,388.1,2.6,80.8,170.3,118.9,0.0,15.5,392.5,133.21
2020-07-01 20:30:00,280.9,116.0,396.9,1.7,93.0,171.8,114.3,0.0,16.1,392.5,133.21
2020-07-01 20:40:00,279.6,122.2,401.8,0.9,87.6,167.6,121.3,6.8,17.6,392.5,133.21
2020-07-01 20:50:00,282.9,120.9,403.8,0.2,93.8,164.1,120.7,8.2,16.8,392.5,133.21
2020-07-01 21:00:00,315.1,86.3,401.4,0.0,102.6,181.4,86.3,11.1,20.0,410.1,137.81
2020-07-01 21:10:00,322.2,92.8,415.0,0.0,117.8,171.0,92.8,9.9,23.5,410.1,137.81
2020-07-01 21:20:00,329.3,96.3,425.6,0.0,129.1,161.4,96.3,8.5,30.3,410.1,137.81
2020-07-01 21:30:00,306.0,118.5,424.5,0.0,122.4,144.9,118.5,8.0,30.7,410.1,137.81
2020-07-01 21:40:00,317.1,100.1,417.2,0.0,109.0,157.1,100.1,19.5,31.5,410.1,137.81
2020-07-01 21:50:00,299.4,112.7,412.1,0.0,94.6,151.6,112.7,21.5,31.7,410.1,137.81
2020-07-01 22:00:00,306.6,102.3,408.9,0.0,86.2,170.1,102.3,19.3,31.0,388.9,138.22
2020-07-01 22:10:00,315.1,87.5,402.6,0.0,96.5,169.2,87.5,18.4,31.0,388.9,138.22
2020-07-01 22:20:00,318.3,80.7,399.0,0.0,107.3,170.0,80.7,9.9,31.1,388.9,138.22
2020-07-01 22:30:00,307.0,82.6,389.6,0.0,106.3,161.1,82.6,8.9,30.7,388.9,138.22
2020-07-01 22:40:00,273.7,107.0,380.7,0.0,91.8,144.2,107.0,7.8,29.9,388.9,138.22
2020-07-01 22:50:00,269.0,101.8,370.8,0.0,76.8,160.0,101.8,0.0,32.2,388.9,138.22
2020-07-01 23:00:00,268.3,97.5,365.8,0.0,66.1,171.8,97.5,0.0,30.4,335.1,137.7
2020-07-01 23:10:00,254.3,97.5,351.8,0.0,70.1,166.4,97.5,0.0,17.8,335.1,137.7
2020-07-01 23:20:00,267.8,84.4,352.2,0.0,81.7,171.3,84.4,0.0,14.8,335.1,137.7
2020-07-01 23:30:00,264.1,81.1,345.2,0.0,83.9,165.1,81.1,0.0,15.1,335.1,137.7
2020-07-01 23:40:00,250.4,89.4,339.8,0.0,70.1,165.2,89.4,0.0,15.1,335.1,137.7
2020-07-01 23:50:00,238.3,90.0,328.3,0.0,63.3,159.7,90.0,0.0,15.3,335.1,137.7
2020-07-02 00:00:00,225.3,93.5,318.8,0.0,59.7,150.3,93.5,0.0,15.3,298.3,142.41
2020-07-02 00:10:00,223.9,89.4,313.3,0.0,60.2,148.7,89.4,0.0,15.0,298.3,142.41
2020-07-02 00:20:00,229.7,74.8,304.5,0.0,60.3,154.5,74.8,0.0,14.9,298.3,142.41
2020-07-02 00:30:00,247.4,55.5,302.9,0.0,62.6,169.5,55.5,0.0,15.3,298.3,142.41
2020-07-02 00:40:00,244.2,61.7,305.9,0.0,67.2,161.4,61.7,0.0,15.6,298.3,142.41
2020-07-02 00:50:00,219.8,76.9,296.7,0.0,60.2,143.8,76.9,0.0,15.8,298.3,142.41
2020-07-02 01:00:00,189.7,95.8,285.5,0.0,60.7,113.0,95.8,0.0,16.0,273.7,142.8
2020-07-02 01:10:00,186.3,101.5,287.8,0.0,60.6,109.7,101.5,0.0,16.0,273.7,142.8
2020-07-02 01:20:00,214.0,61.4,275.4,0.0,60.6,138.7,61.4,0.0,14.7,273.7,142.8
2020-07-02 01:30:00,205.4,79.9,285.3,0.0,60.5,130.1,79.9,0.0,14.8,273.7,142.8
2020-07-02 01:40:00,216.9,57.0,273.9,0.0,60.6,141.4,57.0,0.0,14.9,273.7,142.8
2020-07-02 01:50:00,219.1,58.7,277.8,0.0,60.7,143.2,58.7,0.0,15.2,273.7,142.8
2020-07-02 02:00:00,209.9,61.2,271.1,0.0,60.5,133.8,61.2,0.0,15.6,260.8,138.65
2020-07-02 02:10:00,197.3,71.2,268.5,0.0,60.5,120.9,71.2,0.0,15.9,260.8,138.65
2020-07-02 02:20:00,194.2,68.5,262.7,0.0,60.5,118.8,68.5,0.0,14.9,260.8,138.65
2020-07-02 02:30:00,182.1,77.4,259.5,0.0,60.6,106.0,77.4,0.0,15.5,260.8,138.65
2020-07-02 02:40:00,187.8,73.6,261.4,0.0,60.5,112.5,73.6,0.0,14.8,260.8,138.65
2020-07-02 02:50:00,172.4,81.4,253.8,0.0,60.5,96.7,81.4,0.0,15.2,260.8,138.65
2020-07-02 03:00:00,160.5,91.3,251.8,0.0,60.2,84.4,91.3,0.0,15.9,255.3,134.44
2020-07-02 03:10:00,178.3,75.2,253.5,0.0,60.5,102.0,75.2,0.0,15.8,255.3,134.44
2020-07-02 03:20:00,174.9,77.7,252.6,0.0,60.1,99.3,77.7,0.0,15.5,255.3,134.44
2020-07-02 03:30:00,167.8,88.4,256.2,0.0,60.3,92.0,88.4,0.0,15.5,255.3,134.44
2020-07-02 03:40:00,169.5,89.2,258.7,0.0,60.4,94.0,89.2,0.0,15.1,255.3,134.44
2020-07-02 03:50:00,165.7,88.4,254.1,0.0,60.4,90.6,88.4,0.0,14.7,255.3,134.44
2020-07-02 04:00:00,172.7,79.2,251.9,0.0,60.3,97.6,79.2,0.0,14.8,255.0,137.51
2020-07-02 04:10:00,173.4,79.5,252.9,0.0,60.6,97.5,79.5,0.0,15.3,255.0,137.51
2020-07-02 04:20:00,172.8,79.9,252.7,0.0,60.2,97.4,79.9,0.0,15.2,255.0,137.51
2020-07-02 04:30:00,174.1,79.0,253.1,0.0,60.4,98.5,79.0,0.0,15.2,255.0,137.51
2020-07-02 04:40:00,175.3,78.6,253.9,0.0,60.2,99.7,78.6,0.0,15.4,255.0,137.51
2020-07-02 04:50:00,179.9,78.1,258.0,0.0,60.2,104.6,78.1,0.0,15.1,255.0,137.51
2020-07-02 05:00:00,190.0,70.8,260.8,0.0,60.3,114.9,70.8,0.0,14.8,263.8,141.37
2020-07-02 05:10:00,190.0,73.6,263.6,0.0,60.2,114.2,73.6,0.0,15.6,263.8,141.37
2020-07-02 05:20:00,189.7,76.8,266.5,0.0,60.4,114.6,76.8,0.0,14.7,263.8,141.37
2020-07-02 05:30:00,191.0,75.4,266.4,0.0,60.3,115.8,75.4,0.0,14.9,263.8,141.37
2020-07-02 05:40:00,194.9,80.8,275.7,0.0,60.3,119.8,80.8,0.0,14.8,263.8,141.37
2020-07-02 05:50:00,197.3,75.5,272.8,0.0,61.1,121.5,75.5,0.0,14.7,263.8,141.37
2020-07-02 06:00:00,211.1,72.9,284.0,0.0,67.3,128.9,72.9,0.0,14.9,294.3,135.11
2020-07-02 06:10:00,207.9,78.2,286.1,0.0,70.4,122.9,78.2,0.0,14.6,294.3,135.11
2020-07-02 06:20:00,204.0,86.4,290.4,0.0,64.9,123.7,86.4,0.0,15.4,294.3,135.11
2020-07-02 06:30:00,195.0,95.6,290.6,0.0,65.1,114.0,95.6,0.0,15.9,294.3,135.11
2020-07-02 06:40:00,209.4,95.5,304.9,0.0,63.7,130.8,95.5,0.0,14.9,294.3,135.11
2020-07-02 06:50:00,213.1,95.9,309.0,0.0,63.7,134.7,95.9,0.0,14.7,294.3,135.11
2020-07-02 07:00:00,238.9,84.1,323.0,0.0,63.7,159.8,84.1,0.0,15.4,330.6,141.52
2020-07-02 07:10:00,251.9,76.7,328.6,0.0,65.5,171.7,76.7,0.0,14.7,330.6,141.52
2020-07-02 07:20:00,252.0,76.0,328.0,0.0,71.3,165.6,76.0,0.0,15.1,330.6,141.52
2020-07-02 07:30:00,241.5,87.9,329.4,0.1,68.5,157.5,87.8,0.0,15.5,330.6,141.52
2020-07-02 07:40:00,249.8,82.7,332.5,0.7,64.3,169.9,82.0,0.0,15.6,330.6,141.52
2020-07-02 07:50:00,269.8,69.8,339.6,1.8,73.8,180.9,68.0,0.0,15.1,330.6,141.52
2020-07-02 08:00:00,275.6,77.4,353.0,3.6,88.4,159.8,73.8,12.6,14.8,369.2,137.26
2020-07-02 08:10:00,284.9,76.4,361.3,5.7,90.0,162.8,70.7,17.0,15.1,369.2,137.26
2020-07-02 08:20:00,287.1,78.8,365.9,7.6,91.5,164.1,71.2,16.6,14.9,369.2,137.26
2020-07-02 08:30:00,278.1,90.1,368.2,10.0,83.7,162.4,80.1,16.6,15.4,369.2,137.26
2020-07-02 08:40:00,267.5,105.5,373.0,12.5,80.4,170.2,93.0,16.9,0.0,369.2,137.26
2020-07-02 08:50:00,278.6,101.2,379.8,15.7,89.7,172.0,85.5,16.9,0.0,369.2,137.26
2020-07-02 09:00:00,278.7,110.4,389.1,18.7,95.8,166.4,91.7,16.5,0.0,394.2,129.84
2020-07-02 09:10:00,272.0,122.8,394.8,21.9,94.6,160.9,100.9,16.5,0.0,394.2,129.84
2020-07-02 09:20:00,270.4,121.9,392.3,25.4,84.5,169.9,96.5,16.0,0.0,394.2,129.84
2020-07-02 09:30:00,267.4,132.7,400.1,28.7,85.0,165.1,104.0,17.3,0.0,394.2,129.84
2020-07-02 09:40:00,277.9,124.2,402.1,32.1,87.9,173.2,92.1,16.8,0.0,394.2,129.84
2020-07-02 09:50:00,297.3,112.5,409.8,35.5,100.3,179.6,77.0,17.4,0.0,394.2,129.84
2020-07-02 10:00:00,287.9,127.3,415.2,38.8,112.6,158.7,88.5,16.6,0.0,413.9,124.4
2020-07-02 10:10:00,260.6,153.9,414.5,40.4,113.5,130.3,113.5,16.8,0.0,413.9,124.4
2020-07-02 10:20:00,233.2,185.2,418.4,44.7,99.9,106.2,140.5,27.1,0.0,413.9,124.4
2020-07-02 10:30:00,216.7,196.9,413.6,48.2,82.7,100.9,148.7,33.1,0.0,413.9,124.4
2020-07-02 10:40:00,209.4,207.7,417.1,51.1,74.9,102.8,156.6,31.7,0.0,413.9,124.4
2020-07-02 10:50:00,201.4,213.1,414.5,54.3,62.1,107.4,158.8,31.9,0.0,413.9,124.4
2020-07-02 11:00:00,199.9,214.6,414.5,57.5,61.1,106.5,157.1,32.3,0.0,421.3,112.0
2020-07-02 11:10:00,196.9,220.1,417.0,59.7,61.5,103.0,160.4,32.4,0.0,421.3,112.0
2020-07-02 11:20:00,197.3,221.1,418.4,63.0,61.3,105.1,158.1,30.9,0.0,421.3,112.0
2020-07-02 11:30:00,195.6,221.7,417.3,65.6,61.9,116.8,156.1,16.9,0.0,421.3,112.0
2020-07-02 11:40:00,194.4,227.6,422.0,67.9,61.5,116.2,159.7,16.7,0.0,421.3,112.0
2020-07-02 11:50:00,195.6,235.6,431.2,70.2,61.5,117.3,165.4,16.8,0.0,421.3,112.0
2020-07-02 12:00:00,192.2,239.3,431.5,72.2,61.5,113.7,167.1,17.0,0.0,433.2,107.19
2020-07-02 12:10:00,191.9,240.1,432.0,73.1,61.3,114.0,167.0,16.6,0.0,433.2,107.19
2020-07-02 12:20:00,189.7,244.4,434.1,75.6,61.4,112.3,168.8,16.0,0.0,433.2,107.19
2020-07-02 12:30:00,189.4,250.4,439.8,77.0,61.1,112.3,173.4,16.0,0.0,433.2,107.19
2020-07-02 12:40:00,195.9,246.3,442.2,78.6,61.3,118.1,167.7,16.5,0.0,433.2,107.19
2020-07-02 12:50:00,203.2,243.4,446.6,79.6,61.2,125.4,163.8,16.6,0.0,433.2,107.19
2020-07-02 13:00:00,204.2,241.2,445.4,81.4,61.3,126.1,159.8,16.8,0.0,448.9,106.7
2020-07-02 13:10:00,202.2,245.0,447.2,82.0,61.2,124.9,163.0,16.1,0.0,448.9,106.7
2020-07-02 13:20:00,204.1,248.2,452.3,82.2,61.6,125.2,166.0,17.3,0.0,448.9,106.7
2020-07-02 13:30:00,202.0,251.8,453.8,82.6,61.5,123.7,169.2,16.8,0.0,448.9,106.7
2020-07-02 13:40:00,195.4,253.2,448.6,83.6,61.5,119.7,169.6,14.2,0.0,448.9,106.7
2020-07-02 13:50:00,192.3,254.1,446.4,84.6,61.2,121.9,169.5,9.2,0.0,448.9,106.7
2020-07-02 14:00:00,191.7,254.5,446.2,84.9,61.3,121.4,169.6,9.0,0.0,429.8,104.36
2020-07-02 14:10:00,186.6,253.6,440.2,85.0,61.2,116.7,168.6,8.7,0.0,429.8,104.36
2020-07-02 14:20:00,182.9,257.3,440.2,85.6,60.2,113.2,171.7,9.5,0.0,429.8,104.36
2020-07-02 14:30:00,178.6,254.8,433.4,85.3,60.3,104.7,169.5,9.0,4.6,429.8,104.36
2020-07-02 14:40:00,177.0,251.8,428.8,80.1,60.6,100.2,171.7,9.7,6.5,429.8,104.36
2020-07-02 14:50:00,180.5,245.5,426.0,78.2,60.5,96.8,167.3,10.0,13.2,429.8,104.36
2020-07-02 15:00:00,182.9,240.8,423.7,78.4,60.7,106.1,162.4,1.2,14.9,412.4,106.14
2020-07-02 15:10:00,179.6,231.0,410.6,78.3,60.5,103.5,152.7,0.0,15.6,412.4,106.14
2020-07-02 15:20:00,194.1,220.4,414.5,78.0,60.8,118.0,142.4,0.0,15.3,412.4,106.14
2020-07-02 15:30:00,194.5,226.7,421.2,76.4,60.7,118.6,150.3,0.0,15.2,412.4,106.14
2020-07-02 15:40:00,205.0,211.3,416.3,71.1,60.2,129.4,140.2,0.0,15.4,412.4,106.14
2020-07-02 15:50:00,217.3,195.2,412.5,73.8,60.8,141.2,121.4,0.0,15.3,412.4,106.14
2020-07-02 16:00:00,206.6,199.3,405.9,72.6,60.3,130.4,126.7,0.0,15.9,395.6,104.21
2020-07-02 16:10:00,192.4,210.8,403.2,71.9,60.5,116.4,138.9,0.0,15.5,395.6,104.21
2020-07-02 16:20:00,186.8,211.7,398.5,70.3,60.3,111.0,141.4,0.0,15.5,395.6,104.21
