PeriodEnd;PeriodStart;Period;AirTemp;RelativeHumidity;WindSpeed10m;Zenith
2020-06-30T00:20:00Z;2020-06-30T00:10:00Z;PT10M;18.6;74.7;4.6;127
2020-06-30T00:30:00Z;2020-06-30T00:20:00Z;PT10M;18.6;74.6;4.7;128
2020-06-30T00:40:00Z;2020-06-30T00:30:00Z;PT10M;18.6;74.5;4.7;128
2020-06-30T00:50:00Z;2020-06-30T00:40:00Z;PT10M;18.6;74.4;4.8;128
2020-06-30T01:00:00Z;2020-06-30T00:50:00Z;PT10M;18.6;74.4;4.8;128
2020-06-30T01:10:00Z;2020-06-30T01:00:00Z;PT10M;18.5;74.4;4.9;129
2020-06-30T01:20:00Z;2020-06-30T01:10:00Z;PT10M;18.5;74.5;4.9;129
2020-06-30T01:30:00Z;2020-06-30T01:20:00Z;PT10M;18.4;74.6;4.9;128
2020-06-30T01:40:00Z;2020-06-30T01:30:00Z;PT10M;18.3;74.7;5.0;128
2020-06-30T01:50:00Z;2020-06-30T01:40:00Z;PT10M;18.2;74.8;5.0;128
2020-06-30T02:00:00Z;2020-06-30T01:50:00Z;PT10M;18.2;74.8;5.0;127
2020-06-30T02:10:00Z;2020-06-30T02:00:00Z;PT10M;18.1;74.7;5.0;127
2020-06-30T02:20:00Z;2020-06-30T02:10:00Z;PT10M;18.1;74.2;5.1;126
2020-06-30T02:30:00Z;2020-06-30T02:20:00Z;PT10M;18.2;73.7;5.1;125
2020-06-30T02:40:00Z;2020-06-30T02:30:00Z;PT10M;18.2;73.1;5.1;125
2020-06-30T02:50:00Z;2020-06-30T02:40:00Z;PT10M;18.2;72.6;5.2;124
2020-06-30T03:00:00Z;2020-06-30T02:50:00Z;PT10M;18.2;72.1;5.2;123
2020-06-30T03:10:00Z;2020-06-30T03:00:00Z;PT10M;18.2;71.5;5.2;121
2020-06-30T03:20:00Z;2020-06-30T03:10:00Z;PT10M;18.2;70.9;5.1;120
2020-06-30T03:30:00Z;2020-06-30T03:20:00Z;PT10M;18.2;70.3;5.1;119
2020-06-30T03:40:00Z;2020-06-30T03:30:00Z;PT10M;18.2;69.7;5.0;118
2020-06-30T03:50:00Z;2020-06-30T03:40:00Z;PT10M;18.2;69.1;5.0;116
2020-06-30T04:00:00Z;2020-06-30T03:50:00Z;PT10M;18.2;68.6;4.9;115
2020-06-30T04:10:00Z;2020-06-30T04:00:00Z;PT10M;18.2;68.2;4.9;113
2020-06-30T04:20:00Z;2020-06-30T04:10:00Z;PT10M;18.1;68.1;4.9;112
2020-06-30T04:30:00Z;2020-06-30T04:20:00Z;PT10M;18.1;68.1;4.9;110
2020-06-30T04:40:00Z;2020-06-30T04:30:00Z;PT10M;18.1;68.0;4.9;109
2020-06-30T04:50:00Z;2020-06-30T04:40:00Z;PT10M;18.1;68.0;4.9;107
2020-06-30T05:00:00Z;2020-06-30T04:50:00Z;PT10M;18.0;68.2;4.9;105
2020-06-30T05:10:00Z;2020-06-30T05:00:00Z;PT10M;18.0;68.7;4.9;103
2020-06-30T05:20:00Z;2020-06-30T05:10:00Z;PT10M;17.9;70.0;4.8;102
2020-06-30T05:30:00Z;2020-06-30T05:20:00Z;PT10M;17.8;71.4;4.7;100
2020-06-30T05:40:00Z;2020-06-30T05:30:00Z;PT10M;17.7;72.8;4.6;98
2020-06-30T05:50:00Z;2020-06-30T05:40:00Z;PT10M;17.6;74.2;4.5;96
2020-06-30T06:00:00Z;2020-06-30T05:50:00Z;PT10M;17.5;75.2;4.5;94
2020-06-30T06:10:00Z;2020-06-30T06:00:00Z;PT10M;17.6;75.7;4.4;92
2020-06-30T06:20:00Z;2020-06-30T06:10:00Z;PT10M;17.8;74.8;4.4;90
2020-06-30T06:30:00Z;2020-06-30T06:20:00Z;PT10M;18.1;73.8;4.3;88
2020-06-30T06:40:00Z;2020-06-30T06:30:00Z;PT10M;18.3;72.8;4.3;86
2020-06-30T06:50:00Z;2020-06-30T06:40:00Z;PT10M;18.6;71.9;4.2;84
2020-06-30T07:00:00Z;2020-06-30T06:50:00Z;PT10M;18.8;70.8;4.2;82
2020-06-30T07:10:00Z;2020-06-30T07:00:00Z;PT10M;19.1;69.5;4.3;80
2020-06-30T07:20:00Z;2020-06-30T07:10:00Z;PT10M;19.3;67.9;4.5;78
2020-06-30T07:30:00Z;2020-06-30T07:20:00Z;PT10M;19.6;66.3;4.7;76
2020-06-30T07:40:00Z;2020-06-30T07:30:00Z;PT10M;19.9;64.7;4.9;74
2020-06-30T07:50:00Z;2020-06-30T07:40:00Z;PT10M;20.2;63.2;5.1;72
2020-06-30T08:00:00Z;2020-06-30T07:50:00Z;PT10M;20.4;61.8;5.3;70
2020-06-30T08:10:00Z;2020-06-30T08:00:00Z;PT10M;20.6;60.6;5.4;67
2020-06-30T08:20:00Z;2020-06-30T08:10:00Z;PT10M;20.8;59.7;5.6;65
2020-06-30T08:30:00Z;2020-06-30T08:20:00Z;PT10M;21.0;58.8;5.7;63
2020-06-30T08:40:00Z;2020-06-30T08:30:00Z;PT10M;21.2;58.0;5.8;61
2020-06-30T08:50:00Z;2020-06-30T08:40:00Z;PT10M;21.4;57.2;6.0;59
2020-06-30T09:00:00Z;2020-06-30T08:50:00Z;PT10M;21.6;56.4;6.1;57
2020-06-30T09:10:00Z;2020-06-30T09:00:00Z;PT10M;21.8;55.8;6.2;55
2020-06-30T09:20:00Z;2020-06-30T09:10:00Z;PT10M;21.9;55.4;6.3;52
2020-06-30T09:30:00Z;2020-06-30T09:20:00Z;PT10M;22.0;55.0;6.5;50
2020-06-30T09:40:00Z;2020-06-30T09:30:00Z;PT10M;22.1;54.5;6.6;48
2020-06-30T09:50:00Z;2020-06-30T09:40:00Z;PT10M;22.3;54.1;6.7;46
2020-06-30T10:00:00Z;2020-06-30T09:50:00Z;PT10M;22.4;53.8;6.9;44
2020-06-30T10:10:00Z;2020-06-30T10:00:00Z;PT10M;22.5;53.6;7.0;41
2020-06-30T10:20:00Z;2020-06-30T10:10:00Z;PT10M;22.6;53.6;7.0;39
2020-06-30T10:30:00Z;2020-06-30T10:20:00Z;PT10M;22.7;53.6;7.1;37
2020-06-30T10:40:00Z;2020-06-30T10:30:00Z;PT10M;22.8;53.7;7.2;35
2020-06-30T10:50:00Z;2020-06-30T10:40:00Z;PT10M;22.9;53.7;7.3;33
2020-06-30T11:00:00Z;2020-06-30T10:50:00Z;PT10M;23.0;53.7;7.3;30
2020-06-30T11:10:00Z;2020-06-30T11:00:00Z;PT10M;23.1;53.8;7.3;28
2020-06-30T11:20:00Z;2020-06-30T11:10:00Z;PT10M;23.2;53.9;7.1;26
2020-06-30T11:30:00Z;2020-06-30T11:20:00Z;PT10M;23.2;54.0;6.9;24
2020-06-30T11:40:00Z;2020-06-30T11:30:00Z;PT10M;23.3;54.1;6.7;22
2020-06-30T11:50:00Z;2020-06-30T11:40:00Z;PT10M;23.3;54.3;6.6;19
2020-06-30T12:00:00Z;2020-06-30T11:50:00Z;PT10M;23.4;54.3;6.4;17
2020-06-30T12:10:00Z;2020-06-30T12:00:00Z;PT10M;23.5;54.3;6.4;15
2020-06-30T12:20:00Z;2020-06-30T12:10:00Z;PT10M;23.5;54.0;6.5;13
2020-06-30T12:30:00Z;2020-06-30T12:20:00Z;PT10M;23.6;53.7;6.7;11
2020-06-30T12:40:00Z;2020-06-30T12:30:00Z;PT10M;23.7;53.4;6.8;9
2020-06-30T12:50:00Z;2020-06-30T12:40:00Z;PT10M;23.8;53.1;7.0;7
2020-06-30T13:00:00Z;2020-06-30T12:50:00Z;PT10M;23.9;53.0;7.1;6
2020-06-30T13:10:00Z;2020-06-30T13:00:00Z;PT10M;23.9;53.0;7.3;5
2020-06-30T13:20:00Z;2020-06-30T13:10:00Z;PT10M;23.9;53.3;7.5;5
2020-06-30T13:30:00Z;2020-06-30T13:20:00Z;PT10M;23.9;53.7;7.6;6
2020-06-30T13:40:00Z;2020-06-30T13:30:00Z;PT10M;23.9;54.1;7.8;8
2020-06-30T13:50:00Z;2020-06-30T13:40:00Z;PT10M;23.9;54.4;8.0;10
2020-06-30T14:00:00Z;2020-06-30T13:50:00Z;PT10M;23.8;54.8;8.1;12
2020-06-30T14:10:00Z;2020-06-30T14:00:00Z;PT10M;23.8;55.1;8.2;14
2020-06-30T14:20:00Z;2020-06-30T14:10:00Z;PT10M;23.8;55.4;8.3;16
2020-06-30T14:30:00Z;2020-06-30T14:20:00Z;PT10M;23.8;55.6;8.4;18
2020-06-30T14:40:00Z;2020-06-30T14:30:00Z;PT10M;23.8;55.8;8.4;20
2020-06-30T14:50:00Z;2020-06-30T14:40:00Z;PT10M;23.8;56.0;8.5;22
2020-06-30T15:00:00Z;2020-06-30T14:50:00Z;PT10M;23.7;56.2;8.5;24
2020-06-30T15:10:00Z;2020-06-30T15:00:00Z;PT10M;23.7;56.4;8.5;27
2020-06-30T15:20:00Z;2020-06-30T15:10:00Z;PT10M;23.7;56.4;8.5;29
2020-06-30T15:30:00Z;2020-06-30T15:20:00Z;PT10M;23.7;56.4;8.5;31
2020-06-30T15:40:00Z;2020-06-30T15:30:00Z;PT10M;23.7;56.5;8.5;33
2020-06-30T15:50:00Z;2020-06-30T15:40:00Z;PT10M;23.6;56.5;8.5;35
2020-06-30T16:00:00Z;2020-06-30T15:50:00Z;PT10M;23.6;56.5;8.5;38
2020-06-30T16:10:00Z;2020-06-30T16:00:00Z;PT10M;23.6;56.5;8.4;40
2020-06-30T16:20:00Z;2020-06-30T16:10:00Z;PT10M;23.5;56.5;8.4;42
2020-06-30T16:30:00Z;2020-06-30T16:20:00Z;PT10M;23.5;56.5;8.3;44
2020-06-30T16:40:00Z;2020-06-30T16:30:00Z;PT10M;23.5;56.4;8.2;46
2020-06-30T16:50:00Z;2020-06-30T16:40:00Z;PT10M;23.5;56.4;8.1;49
2020-06-30T17:00:00Z;2020-06-30T16:50:00Z;PT10M;23.4;56.7;8.1;51
2020-06-30T17:10:00Z;2020-06-30T17:00:00Z;PT10M;23.3;57.3;8.0;53
2020-06-30T17:20:00Z;2020-06-30T17:10:00Z;PT10M;23.2;58.9;8.1;55
2020-06-30T17:30:00Z;2020-06-30T17:20:00Z;PT10M;23.0;60.5;8.2;57
2020-06-30T17:40:00Z;2020-06-30T17:30:00Z;PT10M;22.8;62.2;8.3;59
2020-06-30T17:50:00Z;2020-06-30T17:40:00Z;PT10M;22.7;64.0;8.4;62
2020-06-30T18:00:00Z;2020-06-30T17:50:00Z;PT10M;22.5;65.3;8.4;64
2020-06-30T18:10:00Z;2020-06-30T18:00:00Z;PT10M;22.4;66.1;8.4;66
2020-06-30T18:20:00Z;2020-06-30T18:10:00Z;PT10M;22.4;65.5;8.2;68
2020-06-30T18:30:00Z;2020-06-30T18:20:00Z;PT10M;22.4;64.9;8.0;70
2020-06-30T18:40:00Z;2020-06-30T18:30:00Z;PT10M;22.3;64.2;7.8;72
2020-06-30T18:50:00Z;2020-06-30T18:40:00Z;PT10M;22.3;63.5;7.6;74
2020-06-30T19:00:00Z;2020-06-30T18:50:00Z;PT10M;22.3;63.0;7.4;76
2020-06-30T19:10:00Z;2020-06-30T19:00:00Z;PT10M;22.2;62.8;7.2;79
2020-06-30T19:20:00Z;2020-06-30T19:10:00Z;PT10M;22.0;63.2;7.1;81
2020-06-30T19:30:00Z;2020-06-30T19:20:00Z;PT10M;21.9;63.6;7.0;83
2020-06-30T19:40:00Z;2020-06-30T19:30:00Z;PT10M;21.7;63.9;6.8;85
2020-06-30T19:50:00Z;2020-06-30T19:40:00Z;PT10M;21.5;64.3;6.7;87
2020-06-30T20:00:00Z;2020-06-30T19:50:00Z;PT10M;21.4;64.6;6.6;89
2020-06-30T20:10:00Z;2020-06-30T20:00:00Z;PT10M;21.3;64.6;6.5;91
2020-06-30T20:20:00Z;2020-06-30T20:10:00Z;PT10M;21.2;64.2;6.3;93
2020-06-30T20:30:00Z;2020-06-30T20:20:00Z;PT10M;21.1;63.8;6.2;95
2020-06-30T20:40:00Z;2020-06-30T20:30:00Z;PT10M;21.0;63.4;6.0;96
2020-06-30T20:50:00Z;2020-06-30T20:40:00Z;PT10M;21.0;62.9;5.9;98
2020-06-30T21:00:00Z;2020-06-30T20:50:00Z;PT10M;20.9;62.5;5.7;100
2020-06-30T21:10:00Z;2020-06-30T21:00:00Z;PT10M;20.8;62.0;5.5;102
2020-06-30T21:20:00Z;2020-06-30T21:10:00Z;PT10M;20.8;61.5;5.2;104
2020-06-30T21:30:00Z;2020-06-30T21:20:00Z;PT10M;20.8;61.1;4.9;106
2020-06-30T21:40:00Z;2020-06-30T21:30:00Z;PT10M;20.8;60.6;4.6;107
2020-06-30T21:50:00Z;2020-06-30T21:40:00Z;PT10M;20.8;60.1;4.3;109
2020-06-30T22:00:00Z;2020-06-30T21:50:00Z;PT10M;20.7;59.8;4.1;111
2020-06-30T22:10:00Z;2020-06-30T22:00:00Z;PT10M;20.7;59.7;3.9;112
2020-06-30T22:20:00Z;2020-06-30T22:10:00Z;PT10M;20.7;59.9;3.9;114
2020-06-30T22:30:00Z;2020-06-30T22:20:00Z;PT10M;20.6;60.2;3.9;115
2020-06-30T22:40:00Z;2020-06-30T22:30:00Z;PT10M;20.6;60.5;3.9;117
2020-06-30T22:50:00Z;2020-06-30T22:40:00Z;PT10M;20.6;60.9;3.9;118
2020-06-30T23:00:00Z;2020-06-30T22:50:00Z;PT10M;20.5;61.3;3.9;119
2020-06-30T23:10:00Z;2020-06-30T23:00:00Z;PT10M;20.5;61.8;3.9;121
2020-06-30T23:20:00Z;2020-06-30T23:10:00Z;PT10M;20.4;62.6;4.0;122
2020-06-30T23:30:00Z;2020-06-30T23:20:00Z;PT10M;20.3;63.4;4.1;123
2020-06-30T23:40:00Z;2020-06-30T23:30:00Z;PT10M;20.2;64.2;4.1;124
2020-06-30T23:50:00Z;2020-06-30T23:40:00Z;PT10M;20.1;65.1;4.2;125
2020-07-01T00:00:00Z;2020-06-30T23:50:00Z;PT10M;20.0;65.6;4.2;126
2020-07-01T00:10:00Z;2020-07-01T00:00:00Z;PT10M;20.0;65.5;4.2;126
2020-07-01T00:20:00Z;2020-07-01T00:10:00Z;PT10M;20.0;64.2;4.1;127
2020-07-01T00:30:00Z;2020-07-01T00:20:00Z;PT10M;20.1;62.8;4.0;128
2020-07-01T00:40:00Z;2020-07-01T00:30:00Z;PT10M;20.1;61.5;3.9;128
2020-07-01T00:50:00Z;2020-07-01T00:40:00Z;PT10M;20.2;60.2;3.8;128
2020-07-01T01:00:00Z;2020-07-01T00:50:00Z;PT10M;20.2;59.1;3.7;129
2020-07-01T01:10:00Z;2020-07-01T01:00:00Z;PT10M;20.2;58.3;3.6;129
2020-07-01T01:20:00Z;2020-07-01T01:10:00Z;PT10M;20.1;58.1;3.6;129
2020-07-01T01:30:00Z;2020-07-01T01:20:00Z;PT10M;20.1;57.9;3.5;129
2020-07-01T01:40:00Z;2020-07-01T01:30:00Z;PT10M;20.0;57.7;3.5;128
2020-07-01T01:50:00Z;2020-07-01T01:40:00Z;PT10M;19.9;57.6;3.4;128
2020-07-01T02:00:00Z;2020-07-01T01:50:00Z;PT10M;19.9;57.4;3.4;127
2020-07-01T02:10:00Z;2020-07-01T02:00:00Z;PT10M;19.8;57.1;3.3;127
2020-07-01T02:20:00Z;2020-07-01T02:10:00Z;PT10M;19.8;56.9;3.2;126
2020-07-01T02:30:00Z;2020-07-01T02:20:00Z;PT10M;19.8;56.6;3.1;125
2020-07-01T02:40:00Z;2020-07-01T02:30:00Z;PT10M;19.7;56.4;3.0;125
2020-07-01T02:50:00Z;2020-07-01T02:40:00Z;PT10M;19.7;56.1;2.9;124
2020-07-01T03:00:00Z;2020-07-01T02:50:00Z;PT10M;19.7;55.8;2.8;123
2020-07-01T03:10:00Z;2020-07-01T03:00:00Z;PT10M;19.7;55.4;2.7;122
2020-07-01T03:20:00Z;2020-07-01T03:10:00Z;PT10M;19.7;54.7;2.7;120
2020-07-01T03:30:00Z;2020-07-01T03:20:00Z;PT10M;19.7;54.1;2.6;119
2020-07-01T03:40:00Z;2020-07-01T03:30:00Z;PT10M;19.7;53.5;2.5;118
2020-07-01T03:50:00Z;2020-07-01T03:40:00Z;PT10M;19.8;52.9;2.4;116
2020-07-01T04:00:00Z;2020-07-01T03:50:00Z;PT10M;19.8;52.4;2.4;115
2020-07-01T04:10:00Z;2020-07-01T04:00:00Z;PT10M;19.8;51.9;2.3;113
2020-07-01T04:20:00Z;2020-07-01T04:10:00Z;PT10M;19.8;51.6;2.3;112
2020-07-01T04:30:00Z;2020-07-01T04:20:00Z;PT10M;19.7;51.4;2.3;110
2020-07-01T04:40:00Z;2020-07-01T04:30:00Z;PT10M;19.7;51.1;2.3;109
2020-07-01T04:50:00Z;2020-07-01T04:40:00Z;PT10M;19.7;50.8;2.3;107
2020-07-01T05:00:00Z;2020-07-01T04:50:00Z;PT10M;19.6;50.8;2.4;105
2020-07-01T05:10:00Z;2020-07-01T05:00:00Z;PT10M;19.5;51.2;2.6;103
2020-07-01T05:20:00Z;2020-07-01T05:10:00Z;PT10M;19.4;52.4;3.0;102
2020-07-01T05:30:00Z;2020-07-01T05:20:00Z;PT10M;19.2;53.7;3.5;100
2020-07-01T05:40:00Z;2020-07-01T05:30:00Z;PT10M;19.1;55.0;3.9;98
2020-07-01T05:50:00Z;2020-07-01T05:40:00Z;PT10M;18.9;56.4;4.4;96
2020-07-01T06:00:00Z;2020-07-01T05:50:00Z;PT10M;18.8;57.3;4.8;94
2020-07-01T06:10:00Z;2020-07-01T06:00:00Z;PT10M;18.8;57.7;5.0;92
2020-07-01T06:20:00Z;2020-07-01T06:10:00Z;PT10M;19.1;56.7;4.9;90
2020-07-01T06:30:00Z;2020-07-01T06:20:00Z;PT10M;19.4;55.7;4.8;88
2020-07-01T06:40:00Z;2020-07-01T06:30:00Z;PT10M;19.7;54.6;4.7;86
2020-07-01T06:50:00Z;2020-07-01T06:40:00Z;PT10M;20.0;53.6;4.6;84
2020-07-01T07:00:00Z;2020-07-01T06:50:00Z;PT10M;20.3;52.7;4.5;82
2020-07-01T07:10:00Z;2020-07-01T07:00:00Z;PT10M;20.5;51.8;4.5;80
2020-07-01T07:20:00Z;2020-07-01T07:10:00Z;PT10M;20.8;51.0;4.5;78
2020-07-01T07:30:00Z;2020-07-01T07:20:00Z;PT10M;21.0;50.3;4.6;76
2020-07-01T07:40:00Z;2020-07-01T07:30:00Z;PT10M;21.2;49.6;4.6;74
2020-07-01T07:50:00Z;2020-07-01T07:40:00Z;PT10M;21.4;48.9;4.6;72
2020-07-01T08:00:00Z;2020-07-01T07:50:00Z;PT10M;21.7;48.1;4.7;70
2020-07-01T08:10:00Z;2020-07-01T08:00:00Z;PT10M;21.9;47.4;4.7;68
2020-07-01T08:20:00Z;2020-07-01T08:10:00Z;PT10M;22.2;46.5;4.8;65
2020-07-01T08:30:00Z;2020-07-01T08:20:00Z;PT10M;22.5;45.6;4.9;63
2020-07-01T08:40:00Z;2020-07-01T08:30:00Z;PT10M;22.8;44.8;4.9;61
2020-07-01T08:50:00Z;2020-07-01T08:40:00Z;PT10M;23.0;44.0;5.0;59
2020-07-01T09:00:00Z;2020-07-01T08:50:00Z;PT10M;23.3;43.3;5.1;57
2020-07-01T09:10:00Z;2020-07-01T09:00:00Z;PT10M;23.5;42.8;5.2;55
2020-07-01T09:20:00Z;2020-07-01T09:10:00Z;PT10M;23.7;42.7;5.2;52
2020-07-01T09:30:00Z;2020-07-01T09:20:00Z;PT10M;23.8;42.7;5.2;50
2020-07-01T09:40:00Z;2020-07-01T09:30:00Z;PT10M;23.9;42.6;5.3;48
2020-07-01T09:50:00Z;2020-07-01T09:40:00Z;PT10M;24.1;42.5;5.3;46
2020-07-01T10:00:00Z;2020-07-01T09:50:00Z;PT10M;24.2;42.5;5.4;44
2020-07-01T10:10:00Z;2020-07-01T10:00:00Z;PT10M;24.3;42.5;5.4;42
2020-07-01T10:20:00Z;2020-07-01T10:10:00Z;PT10M;24.4;42.6;5.5;39
2020-07-01T10:30:00Z;2020-07-01T10:20:00Z;PT10M;24.5;42.8;5.5;37
2020-07-01T10:40:00Z;2020-07-01T10:30:00Z;PT10M;24.6;42.9;5.6;35
2020-07-01T10:50:00Z;2020-07-01T10:40:00Z;PT10M;24.7;43.0;5.6;33
2020-07-01T11:00:00Z;2020-07-01T10:50:00Z;PT10M;24.8;43.2;5.7;31
2020-07-01T11:10:00Z;2020-07-01T11:00:00Z;PT10M;24.9;43.6;5.7;28
2020-07-01T11:20:00Z;2020-07-01T11:10:00Z;PT10M;24.9;44.3;5.6;26
2020-07-01T11:30:00Z;2020-07-01T11:20:00Z;PT10M;25.0;45.1;5.5;24
2020-07-01T11:40:00Z;2020-07-01T11:30:00Z;PT10M;25.1;45.9;5.4;22
2020-07-01T11:50:00Z;2020-07-01T11:40:00Z;PT10M;25.1;46.6;5.3;20
2020-07-01T12:00:00Z;2020-07-01T11:50:00Z;PT10M;25.2;47.3;5.3;17
2020-07-01T12:10:00Z;2020-07-01T12:00:00Z;PT10M;25.3;47.7;5.2;15
2020-07-01T12:20:00Z;2020-07-01T12:10:00Z;PT10M;25.3;47.7;5.3;13
2020-07-01T12:30:00Z;2020-07-01T12:20:00Z;PT10M;25.3;47.6;5.4;11
2020-07-01T12:40:00Z;2020-07-01T12:30:00Z;PT10M;25.4;47.6;5.5;9
2020-07-01T12:50:00Z;2020-07-01T12:40:00Z;PT10M;25.4;47.5;5.6;7
2020-07-01T13:00:00Z;2020-07-01T12:50:00Z;PT10M;25.4;47.5;5.7;6
2020-07-01T13:10:00Z;2020-07-01T13:00:00Z;PT10M;25.5;47.5;5.7;5
2020-07-01T13:20:00Z;2020-07-01T13:10:00Z;PT10M;25.5;47.6;5.8;5
2020-07-01T13:30:00Z;2020-07-01T13:20:00Z;PT10M;25.5;47.8;5.9;6
2020-07-01T13:40:00Z;2020-07-01T13:30:00Z;PT10M;25.6;47.9;5.9;8
2020-07-01T13:50:00Z;2020-07-01T13:40:00Z;PT10M;25.6;48.1;6.0;10
2020-07-01T14:00:00Z;2020-07-01T13:50:00Z;PT10M;25.6;48.2;6.1;12
2020-07-01T14:10:00Z;2020-07-01T14:00:00Z;PT10M;25.7;48.2;6.1;14
2020-07-01T14:20:00Z;2020-07-01T14:10:00Z;PT10M;25.7;48.1;6.2;16
2020-07-01T14:30:00Z;2020-07-01T14:20:00Z;PT10M;25.8;47.9;6.2;18
2020-07-01T14:40:00Z;2020-07-01T14:30:00Z;PT10M;25.9;47.8;6.3;20
2020-07-01T14:50:00Z;2020-07-01T14:40:00Z;PT10M;25.9;47.7;6.3;22
2020-07-01T15:00:00Z;2020-07-01T14:50:00Z;PT10M;26.0;47.6;6.4;24
2020-07-01T15:10:00Z;2020-07-01T15:00:00Z;PT10M;26.0;47.5;6.4;27
2020-07-01T15:20:00Z;2020-07-01T15:10:00Z;PT10M;26.0;47.7;6.5;29
2020-07-01T15:30:00Z;2020-07-01T15:20:00Z;PT10M;26.0;47.8;6.6;31
2020-07-01T15:40:00Z;2020-07-01T15:30:00Z;PT10M;26.0;48.0;6.6;33
2020-07-01T15:50:00Z;2020-07-01T15:40:00Z;PT10M;26.1;48.1;6.7;35
2020-07-01T16:00:00Z;2020-07-01T15:50:00Z;PT10M;26.0;48.3;6.8;38
2020-07-01T16:10:00Z;2020-07-01T16:00:00Z;PT10M;26.0;48.5;6.9;40
2020-07-01T16:20:00Z;2020-07-01T16:10:00Z;PT10M;26.0;48.8;7.1;42
2020-07-01T16:30:00Z;2020-07-01T16:20:00Z;PT10M;25.9;49.1;7.2;44
2020-07-01T16:40:00Z;2020-07-01T16:30:00Z;PT10M;25.9;49.5;7.4;46
2020-07-01T16:50:00Z;2020-07-01T16:40:00Z;PT10M;25.8;49.8;7.5;49
2020-07-01T17:00:00Z;2020-07-01T16:50:00Z;PT10M;25.8;50.3;7.6;51
2020-07-01T17:10:00Z;2020-07-01T17:00:00Z;PT10M;25.6;51.0;7.7;53
2020-07-01T17:20:00Z;2020-07-01T17:10:00Z;PT10M;25.4;52.3;7.6;55
2020-07-01T17:30:00Z;2020-07-01T17:20:00Z;PT10M;25.2;53.7;7.6;57
2020-07-01T17:40:00Z;2020-07-01T17:30:00Z;PT10M;24.9;55.1;7.5;59
2020-07-01T17:50:00Z;2020-07-01T17:40:00Z;PT10M;24.7;56.5;7.5;62
2020-07-01T18:00:00Z;2020-07-01T17:50:00Z;PT10M;24.5;57.7;7.4;64
2020-07-01T18:10:00Z;2020-07-01T18:00:00Z;PT10M;24.4;58.4;7.3;66
2020-07-01T18:20:00Z;2020-07-01T18:10:00Z;PT10M;24.4;58.0;7.0;68
2020-07-01T18:30:00Z;2020-07-01T18:20:00Z;PT10M;24.4;57.6;6.8;70
2020-07-01T18:40:00Z;2020-07-01T18:30:00Z;PT10M;24.4;57.1;6.5;72
2020-07-01T18:50:00Z;2020-07-01T18:40:00Z;PT10M;24.5;56.7;6.3;74
2020-07-01T19:00:00Z;2020-07-01T18:50:00Z;PT10M;24.4;56.3;6.0;76
2020-07-01T19:10:00Z;2020-07-01T19:00:00Z;PT10M;24.4;56.0;5.8;79
2020-07-01T19:20:00Z;2020-07-01T19:10:00Z;PT10M;24.3;55.8;5.7;81
2020-07-01T19:30:00Z;2020-07-01T19:20:00Z;PT10M;24.2;55.7;5.7;83
2020-07-01T19:40:00Z;2020-07-01T19:30:00Z;PT10M;24.1;55.6;5.6;85
2020-07-01T19:50:00Z;2020-07-01T19:40:00Z;PT10M;24.0;55.4;5.5;87
2020-07-01T20:00:00Z;2020-07-01T19:50:00Z;PT10M;23.9;55.3;5.4;89
2020-07-01T20:10:00Z;2020-07-01T20:00:00Z;PT10M;23.8;55.1;5.3;91
2020-07-01T20:20:00Z;2020-07-01T20:10:00Z;PT10M;23.7;54.8;5.3;93
2020-07-01T20:30:00Z;2020-07-01T20:20:00Z;PT10M;23.6;54.6;5.2;95
2020-07-01T20:40:00Z;2020-07-01T20:30:00Z;PT10M;23.5;54.4;5.2;96
2020-07-01T20:50:00Z;2020-07-01T20:40:00Z;PT10M;23.5;54.1;5.1;98
2020-07-01T21:00:00Z;2020-07-01T20:50:00Z;PT10M;23.4;53.8;5.1;100
2020-07-01T21:10:00Z;2020-07-01T21:00:00Z;PT10M;23.4;53.3;5.0;102
2020-07-01T21:20:00Z;2020-07-01T21:10:00Z;PT10M;23.4;52.5;5.0;104
2020-07-01T21:30:00Z;2020-07-01T21:20:00Z;PT10M;23.5;51.7;5.0;106
2020-07-01T21:40:00Z;2020-07-01T21:30:00Z;PT10M;23.5;51.0;4.9;107
2020-07-01T21:50:00Z;2020-07-01T21:40:00Z;PT10M;23.6;50.2;4.9;109
2020-07-01T22:00:00Z;2020-07-01T21:50:00Z;PT10M;23.6;49.7;4.9;111
2020-07-01T22:10:00Z;2020-07-01T22:00:00Z;PT10M;23.6;49.4;4.8;112
2020-07-01T22:20:00Z;2020-07-01T22:10:00Z;PT10M;23.5;49.9;4.8;114
2020-07-01T22:30:00Z;2020-07-01T22:20:00Z;PT10M;23.4;50.4;4.8;115
2020-07-01T22:40:00Z;2020-07-01T22:30:00Z;PT10M;23.3;50.9;4.8;117
2020-07-01T22:50:00Z;2020-07-01T22:40:00Z;PT10M;23.2;51.4;4.8;118
2020-07-01T23:00:00Z;2020-07-01T22:50:00Z;PT10M;23.1;51.9;4.9;119
2020-07-01T23:10:00Z;2020-07-01T23:00:00Z;PT10M;23.0;52.3;4.9;121
2020-07-01T23:20:00Z;2020-07-01T23:10:00Z;PT10M;22.9;52.6;4.9;122
2020-07-01T23:30:00Z;2020-07-01T23:20:00Z;PT10M;22.8;52.8;5.0;123
